W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741075636500,1.33865,10,10,10,0.180474,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741079636500,1.31883,10,10,10,0.180474,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741082638100,1.26604,10,10,10,0.180474,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741087636500,1.31141,10,10,10,0.180474,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741091636600,1.36297,10,10,10,0.180474,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741094639800,1.33889,10,10,10,0.180474,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741098638000,1.30412,10,10,10,0.180474,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741103637900,1.3149,10,10,10,0.421107,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741107636500,1.26505,10,10,10,0.421107,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741111636600,1.26991,10,10,10,0.421107,12,-4609
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741114637600,1.19048,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.623,1772470741119636400,1.25835,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741123636700,1.29771,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741127636500,1.29953,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741130637600,1.32942,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741135636500,1.36709,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741139636500,1.32309,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741143636700,1.3024,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741147637700,1.36832,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741151636500,1.39552,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741154640100,1.36827,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741159636500,1.55902,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741163637000,1.2936,10,10,10,0.421107,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741167636500,1.38845,10,10,10,0.762003,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741171636600,1.38063,10,10,10,0.762003,12,-4600
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741175636500,1.40033,10,10,10,0.762003,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741179636600,1.47118,10,10,10,0.762003,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741182639500,1.45601,10,10,10,0.762003,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741187636600,1.46895,10,10,10,0.762003,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741191636600,1.43884,10,10,10,0.762003,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741195636500,1.44915,10,10,10,0.762003,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741199636900,1.44263,10,10,10,0.762003,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741203636800,1.40141,10,10,10,0.762003,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741207636400,1.47566,10,10,10,0.762003,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741211636500,1.46596,10,10,10,1.31345,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741214644600,1.42504,10,10,10,1.31345,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741219637000,1.43758,10,10,10,1.31345,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741223636700,1.45982,10,10,10,1.31345,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741227636900,1.46218,10,10,10,1.31345,12,-4583
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741230637400,1.41486,10,10,10,1.31345,12,-4567
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741239636800,1.44303,10,10,10,1.31345,12,-4567
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741243637300,1.50082,10,10,10,1.31345,12,-4567
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741247637700,1.48421,10,10,10,1.31345,12,-4567
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741251637200,1.46428,10,10,10,1.31345,12,-4567
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741256636500,1.41587,10,10,10,1.31345,12,-4567
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741259636800,1.45361,10,10,10,1.31345,12,-4567
W. Europe Standard Time 2026-03-02 16:59:07.624,1772470741264638000,1.44952,10,10,10,1.87493,12,-4567
